2018-02-28T13:46:38.168+0800 I CONTROL  [initandlisten] MongoDB starting : pid=29065 port=27005 dbpath=/usr/local/mongo-cluster-sharding/shards/node5/data/db 64-bit host=kieren.local
2018-02-28T16:36:38.885+0800 I REPL     [replExecDBWorker-0] New replica set config in use: { _id: "set2", version: 1, protocolVersion: 1, members: [ { _id: 1, host: "127.0.0.1:27004", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 2, host: "127.0.0.1:27005", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 3, host: "127.0.0.1:27006", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 } ], settings: { chainingAllowed: true, heartbeatIntervalMillis: 2000, heartbeatTimeoutSecs: 10, electionTimeoutMillis: 10000, catchUpTimeoutMillis: 60000, getLastErrorModes: {}, getLastErrorDefaults: { w: 1, wtimeout: 0 }, replicaSetId: ObjectId('5a96467f437d9057b78a7f9f') } }
2018-02-28T16:36:38.885+0800 I REPL     [replExecDBWorker-0] This node is 127.0.0.1:27005 in the config
2018-02-28T16:36:38.885+0800 I REPL     [replExecDBWorker-0] transition to STARTUP2
2018-02-28T16:36:38.886+0800 I REPL     [replExecDBWorker-0] Starting replication storage threads
2018-02-28T16:36:38.886+0800 I REPL     [replExecDBWorker-0] Starting replication fetcher thread
2018-02-28T16:36:38.886+0800 I REPL     [replExecDBWorker-0] Starting replication applier thread
2018-02-28T16:36:38.886+0800 I REPL     [replExecDBWorker-0] Starting replication reporter thread
2018-02-28T16:36:38.886+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27004
2018-02-28T16:36:38.886+0800 I REPL     [rsSync] transition to RECOVERING
2018-02-28T16:36:38.886+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:36:38.887+0800 I REPL     [rsSync] transition to SECONDARY
2018-02-28T16:36:38.887+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:36:38.887+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:36:38.887+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:36:38.887+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to 127.0.0.1:27004, took 1ms (1 connections now open to 127.0.0.1:27004)
2018-02-28T16:36:38.887+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:36:38.888+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:36:38.888+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:36:38.888+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:36:38.888+0800 I REPL     [ReplicationExecutor] Member 127.0.0.1:27004 is now in state SECONDARY
2018-02-28T16:36:38.888+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:36:38.888+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:36:38.888+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:36:38.888+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:36:39.505+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:52099 #1 (1 connection now open)
2018-02-28T16:36:39.505+0800 I NETWORK  [conn1] received client metadata from 127.0.0.1:52099 conn1: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T16:36:43.892+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:36:43.893+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:36:43.893+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:36:43.893+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:36:43.893+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:36:43.893+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:36:43.893+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:36:43.893+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:36:43.893+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:36:43.893+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:36:43.893+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:36:43.893+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:36:48.893+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:36:48.893+0800 I REPL     [ReplicationExecutor] Member 127.0.0.1:27004 is now in state PRIMARY
2018-02-28T16:36:48.893+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:36:48.893+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:36:48.893+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:36:48.893+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:36:48.893+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:36:48.893+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:36:48.894+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:36:48.894+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:36:48.894+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:36:48.894+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:36:48.894+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:36:53.898+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:36:53.899+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:36:53.899+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:36:53.899+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:36:53.899+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:36:53.899+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:36:53.899+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:36:53.899+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:36:53.899+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:36:53.899+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:36:53.899+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:36:53.899+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:36:53.936+0800 I REPL     [rsBackgroundSync] sync source candidate: 127.0.0.1:27004
2018-02-28T16:36:53.937+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to 127.0.0.1:27004
2018-02-28T16:36:53.937+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to 127.0.0.1:27004, took 0ms (1 connections now open to 127.0.0.1:27004)
2018-02-28T16:36:53.938+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to 127.0.0.1:27004
2018-02-28T16:36:53.938+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to 127.0.0.1:27004, took 0ms (2 connections now open to 127.0.0.1:27004)
2018-02-28T16:36:58.901+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:36:58.902+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:36:58.902+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:36:58.902+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:36:58.902+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:36:58.902+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:36:58.902+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:36:58.902+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:36:58.902+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:36:58.902+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:36:58.902+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:36:58.902+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:37:00.905+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:37:00.905+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:37:00.905+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:37:00.905+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:37:00.905+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:37:00.905+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:37:00.905+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:37:00.905+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:37:00.906+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:37:00.906+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:37:00.906+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:37:00.906+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:37:02.910+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:37:02.910+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:37:02.910+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:37:02.910+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:37:02.910+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:37:02.911+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:37:02.911+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:37:02.911+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:37:02.911+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:37:02.911+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:37:02.911+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:37:02.911+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:37:04.914+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:37:04.914+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:37:04.914+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:37:04.914+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:37:04.914+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:37:04.915+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:37:04.915+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:37:04.915+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:37:04.915+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:37:04.915+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:37:04.915+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:37:04.915+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T16:37:06.919+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T16:37:06.919+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T16:37:06.920+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T16:37:06.920+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
