2018-02-28T13:46:46.596+0800 I CONTROL  [initandlisten] MongoDB starting : pid=29077 port=27006 dbpath=/usr/local/mongo-cluster-sharding/shards/node6/data/db 64-bit host=kieren.local
2018-02-28T16:37:12.753+0800 I CONTROL  [main] ***** SERVER RESTARTED *****
2018-02-28T16:37:12.781+0800 I CONTROL  [initandlisten] MongoDB starting : pid=39122 port=27006 dbpath=/usr/local/mongo-cluster-sharding/shards/node6/data/db 64-bit host=kieren.local
2018-02-28T16:37:12.781+0800 I CONTROL  [initandlisten] db version v3.4.7
2018-02-28T16:37:12.781+0800 I CONTROL  [initandlisten] git version: cf38c1b8a0a8dca4a11737581beafef4fe120bcd
2018-02-28T16:37:12.781+0800 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 0.9.8zg 14 July 2015
2018-02-28T16:37:12.782+0800 I CONTROL  [initandlisten] allocator: system
2018-02-28T16:37:12.782+0800 I CONTROL  [initandlisten] modules: none
2018-02-28T16:37:12.782+0800 I CONTROL  [initandlisten] build environment:
2018-02-28T16:37:12.782+0800 I CONTROL  [initandlisten]     distarch: x86_64
2018-02-28T16:37:12.782+0800 I CONTROL  [initandlisten]     target_arch: x86_64
2018-02-28T16:37:12.783+0800 I CONTROL  [initandlisten] options: { config: "node6/mongodb.conf", net: { bindIp: "127.0.0.1", port: 27006 }, processManagement: { fork: true }, replication: { replSet: "set2" }, storage: { dbPath: "/usr/local/mongo-cluster-sharding/shards/node6/data/db" }, systemLog: { destination: "file", logAppend: true, path: "/usr/local/mongo-cluster-sharding/shards/node6/log/mongodb.log" } }
2018-02-28T16:37:12.783+0800 W -        [initandlisten] Detected unclean shutdown - /usr/local/mongo-cluster-sharding/shards/node6/data/db/mongod.lock is not empty.
2018-02-28T16:37:12.784+0800 I -        [initandlisten] Detected data files in /usr/local/mongo-cluster-sharding/shards/node6/data/db created by the 'wiredTiger' storage engine, so setting the active storage engine to 'wiredTiger'.
2018-02-28T16:37:12.784+0800 W STORAGE  [initandlisten] Recovering data from the last clean checkpoint.
2018-02-28T16:37:12.784+0800 I STORAGE  [initandlisten] wiredtiger_open config: create,cache_size=3584M,session_max=20000,eviction=(threads_min=4,threads_max=4),config_base=false,statistics=(fast),log=(enabled=true,archive=true,path=journal,compressor=snappy),file_manager=(close_idle_time=100000),checkpoint=(wait=60,log_size=2GB),statistics_log=(wait=0),
2018-02-28T16:37:13.920+0800 I STORAGE  [initandlisten] Starting WiredTigerRecordStoreThread local.oplog.rs
2018-02-28T16:37:13.920+0800 I STORAGE  [initandlisten] The size storer reports that the oplog contains 847 records totaling to 81644 bytes
2018-02-28T16:37:13.920+0800 I STORAGE  [initandlisten] Scanning the oplog to determine where to place markers for truncation
2018-02-28T16:37:14.030+0800 I CONTROL  [initandlisten] 
2018-02-28T16:37:14.030+0800 I CONTROL  [initandlisten] ** WARNING: Access control is not enabled for the database.
2018-02-28T16:37:14.030+0800 I CONTROL  [initandlisten] **          Read and write access to data and configuration is unrestricted.
2018-02-28T16:37:14.030+0800 I CONTROL  [initandlisten] 
2018-02-28T16:37:14.030+0800 I CONTROL  [initandlisten] 
2018-02-28T16:37:14.030+0800 I CONTROL  [initandlisten] ** WARNING: soft rlimits too low. Number of files is 256, should be at least 1000
2018-02-28T16:37:14.057+0800 W SHARDING [initandlisten] Not started with --shardsvr, but a shardIdentity document was found on disk in admin.system.version: { _id: "shardIdentity", clusterId: ObjectId('5a9649989ac5bc9267871b97'), shardName: "set2", configsvrConnectionString: "configset/127.0.0.1:28001,127.0.0.1:28002,127.0.0.1:28003" }
2018-02-28T16:37:14.095+0800 I FTDC     [initandlisten] Initializing full-time diagnostic data capture with directory '/usr/local/mongo-cluster-sharding/shards/node6/data/db/diagnostic.data'
2018-02-28T16:37:14.096+0800 I NETWORK  [thread1] waiting for connections on port 27006
2018-02-28T16:37:14.098+0800 I REPL     [replExecDBWorker-0] New replica set config in use: { _id: "set2", version: 1, protocolVersion: 1, members: [ { _id: 1, host: "127.0.0.1:27004", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 2, host: "127.0.0.1:27005", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 3, host: "127.0.0.1:27006", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 } ], settings: { chainingAllowed: true, heartbeatIntervalMillis: 2000, heartbeatTimeoutSecs: 10, electionTimeoutMillis: 10000, catchUpTimeoutMillis: 60000, getLastErrorModes: {}, getLastErrorDefaults: { w: 1, wtimeout: 0 }, replicaSetId: ObjectId('5a96467f437d9057b78a7f9f') } }
2018-02-28T16:37:14.098+0800 I REPL     [replExecDBWorker-0] This node is 127.0.0.1:27006 in the config
2018-02-28T16:37:14.098+0800 I REPL     [replExecDBWorker-0] transition to STARTUP2
2018-02-28T16:37:14.098+0800 I REPL     [replExecDBWorker-0] Starting replication storage threads
2018-02-28T16:37:14.098+0800 I REPL     [replExecDBWorker-0] Starting replication fetcher thread
2018-02-28T16:37:14.098+0800 I REPL     [replExecDBWorker-0] Starting replication applier thread
2018-02-28T16:37:14.098+0800 I REPL     [replExecDBWorker-0] Starting replication reporter thread
2018-02-28T16:37:14.098+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27004
2018-02-28T16:37:14.098+0800 I REPL     [rsSync] transition to RECOVERING
2018-02-28T16:37:14.099+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27005
2018-02-28T16:37:14.099+0800 I REPL     [rsSync] transition to SECONDARY
2018-02-28T16:37:14.099+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to 127.0.0.1:27004, took 1ms (1 connections now open to 127.0.0.1:27004)
2018-02-28T16:37:14.099+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to 127.0.0.1:27005, took 0ms (1 connections now open to 127.0.0.1:27005)
2018-02-28T16:37:14.100+0800 I REPL     [ReplicationExecutor] Member 127.0.0.1:27004 is now in state PRIMARY
2018-02-28T16:37:14.100+0800 I REPL     [ReplicationExecutor] Member 127.0.0.1:27005 is now in state SECONDARY
2018-02-28T16:37:14.606+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:52244 #1 (1 connection now open)
2018-02-28T16:37:14.606+0800 I NETWORK  [conn1] received client metadata from 127.0.0.1:52244 conn1: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T16:37:14.860+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:52239 #2 (2 connections now open)
2018-02-28T16:37:14.860+0800 I NETWORK  [conn2] received client metadata from 127.0.0.1:52239 conn2: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T16:37:19.115+0800 I REPL     [rsBackgroundSync] sync source candidate: 127.0.0.1:27005
2018-02-28T16:37:19.116+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to 127.0.0.1:27005
2018-02-28T16:37:19.116+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to 127.0.0.1:27005, took 0ms (1 connections now open to 127.0.0.1:27005)
2018-02-28T16:37:19.117+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to 127.0.0.1:27005
2018-02-28T16:37:19.117+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to 127.0.0.1:27005, took 0ms (2 connections now open to 127.0.0.1:27005)
2018-02-28T16:39:29.927+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:52524 #3 (3 connections now open)
2018-02-28T16:39:29.931+0800 I NETWORK  [conn3] received client metadata from 127.0.0.1:52524 conn3: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T16:39:49.853+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:52567 #4 (4 connections now open)
2018-02-28T16:39:49.853+0800 I NETWORK  [conn4] received client metadata from 127.0.0.1:52567 conn4: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T16:39:55.422+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:52587 #5 (5 connections now open)
2018-02-28T16:39:55.422+0800 I NETWORK  [conn5] received client metadata from 127.0.0.1:52587 conn5: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T16:40:14.827+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:52629 #6 (6 connections now open)
2018-02-28T16:40:14.828+0800 I NETWORK  [conn6] received client metadata from 127.0.0.1:52629 conn6: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T16:52:51.159+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:54719 #7 (7 connections now open)
2018-02-28T16:52:51.160+0800 I NETWORK  [conn7] received client metadata from 127.0.0.1:54719 conn7: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T16:53:39.227+0800 I -        [conn1] end connection 127.0.0.1:52244 (7 connections now open)
2018-02-28T16:53:39.962+0800 I ASIO     [ReplicationExecutor] dropping unhealthy pooled connection to 127.0.0.1:27004
2018-02-28T16:53:39.962+0800 I ASIO     [ReplicationExecutor] after drop, pool was empty, going to spawn some connections
2018-02-28T16:53:39.962+0800 I ASIO     [ReplicationExecutor] Failed to close stream: Socket is not connected
2018-02-28T16:53:39.962+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27004
2018-02-28T16:53:39.962+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27004 - HostUnreachable: Connection refused
2018-02-28T16:53:39.962+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27004 due to failed operation on a connection
2018-02-28T16:53:39.962+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27004; HostUnreachable: Connection refused
2018-02-28T16:53:39.962+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27004
2018-02-28T16:53:39.963+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27004 - HostUnreachable: Connection refused
2018-02-28T16:53:39.963+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27004 due to failed operation on a connection
2018-02-28T16:53:39.963+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27004; HostUnreachable: Connection refused
2018-02-28T16:53:39.963+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27004
2018-02-28T16:53:39.963+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27004 - HostUnreachable: Connection refused
2018-02-28T16:53:39.963+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27004 due to failed operation on a connection
2018-02-28T16:53:39.963+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27004; HostUnreachable: Connection refused
2018-02-28T16:53:40.063+0800 I REPL     [replication-0] Choosing new sync source because our current sync source, 127.0.0.1:27005, has an OpTime ({ ts: Timestamp 1519808010000|1, t: 2 }) which is not ahead of ours ({ ts: Timestamp 1519808010000|1, t: 2 }), it does not have a sync source, and it's not the primary (sync source does not know the primary)
2018-02-28T16:53:40.063+0800 I REPL     [replication-0] Canceling oplog query due to OplogQueryMetadata. We have to choose a new sync source. Current source: 127.0.0.1:27005, OpTime { ts: Timestamp 1519808010000|1, t: 2 }, its sync source index:-1
2018-02-28T16:53:40.063+0800 W REPL     [rsBackgroundSync] Fetcher stopped querying remote oplog with error: InvalidSyncSource: sync source 127.0.0.1:27005 (config version: 1; last applied optime: { ts: Timestamp 1519808010000|1, t: 2 }; sync source index: -1; primary index: -1) is no longer valid
2018-02-28T16:53:40.063+0800 I REPL     [rsBackgroundSync] could not find member to sync from
2018-02-28T16:53:40.063+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27004
2018-02-28T16:53:40.064+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27004 - HostUnreachable: Connection refused
2018-02-28T16:53:40.064+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27004 due to failed operation on a connection
2018-02-28T16:53:40.064+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27004; HostUnreachable: Connection refused
2018-02-28T16:53:40.064+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27004
2018-02-28T16:53:40.064+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27004 - HostUnreachable: Connection refused
2018-02-28T16:53:40.064+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27004 due to failed operation on a connection
2018-02-28T16:53:40.064+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27004; HostUnreachable: Connection refused
2018-02-28T16:53:40.064+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27004
2018-02-28T16:53:40.065+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27004 - HostUnreachable: Connection refused
2018-02-28T16:53:40.065+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27004 due to failed operation on a connection
2018-02-28T16:53:40.065+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27004; HostUnreachable: Connection refused
2018-02-28T16:53:40.081+0800 I REPL     [SyncSourceFeedback] SyncSourceFeedback error sending update to 127.0.0.1:27005: InvalidSyncSource: Sync source was cleared. Was 127.0.0.1:27005
2018-02-28T16:53:42.439+0800 I -        [conn2] end connection 127.0.0.1:52239 (6 connections now open)
2018-02-28T16:53:44.806+0800 I CONTROL  [signalProcessingThread] got signal 15 (Terminated: 15), will terminate after current cmd ends
2018-02-28T16:53:44.806+0800 I NETWORK  [signalProcessingThread] shutdown: going to close listening sockets...
2018-02-28T16:53:44.806+0800 I NETWORK  [signalProcessingThread] closing listening socket: 7
2018-02-28T16:53:44.806+0800 I NETWORK  [signalProcessingThread] closing listening socket: 8
2018-02-28T16:53:44.806+0800 I NETWORK  [signalProcessingThread] removing socket file: /tmp/mongodb-27006.sock
2018-02-28T16:53:44.806+0800 I NETWORK  [signalProcessingThread] shutdown: going to flush diaglog...
2018-02-28T16:53:44.806+0800 I REPL     [signalProcessingThread] shutting down replication subsystems
2018-02-28T16:53:44.806+0800 I REPL     [signalProcessingThread] Stopping replication reporter thread
2018-02-28T16:53:44.806+0800 I REPL     [signalProcessingThread] Stopping replication fetcher thread
2018-02-28T16:53:44.806+0800 I REPL     [signalProcessingThread] Stopping replication applier thread
2018-02-28T16:53:45.068+0800 I ASIO     [ReplicationExecutor] dropping unhealthy pooled connection to 127.0.0.1:27005
2018-02-28T16:53:45.068+0800 I ASIO     [ReplicationExecutor] after drop, pool was empty, going to spawn some connections
2018-02-28T16:53:45.068+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27005
2018-02-28T16:53:45.068+0800 I ASIO     [ReplicationExecutor] Failed to close stream: Socket is not connected
2018-02-28T16:53:45.068+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27004
2018-02-28T16:53:45.068+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27005 - HostUnreachable: Connection refused
2018-02-28T16:53:45.069+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27005 due to failed operation on a connection
2018-02-28T16:53:45.069+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27005; HostUnreachable: Connection refused
2018-02-28T16:53:45.069+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27005
2018-02-28T16:53:45.069+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27004 - HostUnreachable: Connection refused
2018-02-28T16:53:45.069+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27004 due to failed operation on a connection
